train_loss,val_loss,val_acc,val_kappa
1.1426533436775208,1.583600643427685,0.6202020202020202,0.4793115759150057
0.9679782411030361,1.010322588381141,0.806060606060606,0.8582626436164501
0.8990324020385743,1.0119026497156933,0.7818181818181819,0.8720910790557692
0.8378329701083047,0.8874550636368569,0.7777777777777778,0.856362381052442
0.773962425504412,1.6278860376338766,0.6868686868686869,0.5988916429173524
0.7701237808806556,0.8648375130663014,0.7292929292929293,0.8421995617663318
